City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Tam Ky,VN,2022-02-05 06:18:12,15.5667,108.4833,71.58,94,100,4.97,overcast clouds
260,Labytnangi,RU,2022-02-05 06:18:09,66.6572,66.4183,-6.72,95,64,3.4,broken clouds
261,Ostrovnoy,RU,2022-02-05 06:18:13,68.0531,39.5131,15.13,83,100,26.69,overcast clouds
262,Rzhev,RU,2022-02-05 06:18:15,56.2624,34.3282,4.14,100,96,4.7,overcast clouds
263,Zhicheng,CN,2022-02-05 06:18:18,30.2956,111.5047,50.13,44,52,6.8,broken clouds
264,Camana,PE,2022-02-05 06:18:18,-16.6228,-72.7111,70.2,84,75,7.11,broken clouds
265,Tuktoyaktuk,CA,2022-02-05 06:18:19,69.4541,-133.0374,-23.8,69,0,11.5,clear sky
266,Andenes,NO,2022-02-05 06:17:52,69.3143,16.1194,28.38,74,82,13.8,broken clouds
267,Mehamn,NO,2022-02-05 06:15:53,71.0357,27.8492,20.16,82,100,21.88,overcast clouds
268,Agutaya,PH,2022-02-05 06:18:21,11.148,120.9417,79.52,81,97,26.06,overcast clouds
269,Zhongxing,CN,2022-02-05 06:18:22,33.7039,118.6792,40.32,21,23,7.99,few clouds
270,Alyangula,AU,2022-02-05 06:18:26,-13.8483,136.4192,75.15,91,100,2.55,overcast clouds
271,Menongue,AO,2022-02-05 06:18:27,-14.6585,17.691,60.75,98,100,7.52,moderate rain
272,Tacuarembo,UY,2022-02-05 06:18:28,-31.7333,-55.9833,68.85,91,88,4.07,overcast clouds
273,Sao Jose Da Coroa Grande,BR,2022-02-05 06:18:29,-8.8978,-35.1478,78.06,74,16,7.36,few clouds
274,San Isidro,PE,2022-02-05 06:19:30,-12.1167,-77.05,68.5,62,0,10.36,clear sky
275,Lebu,CL,2022-02-05 06:19:31,-37.6167,-73.65,56.46,89,42,17.29,scattered clouds
276,Hami,CN,2022-02-05 06:18:40,42.8,93.45,31.37,22,100,4.65,overcast clouds
277,Batagay,RU,2022-02-05 06:19:32,67.6333,134.6333,-35.18,98,72,1.7,broken clouds
278,Cabatuan,PH,2022-02-05 06:19:33,10.8794,122.486,82.56,70,85,18.1,overcast clouds
279,Mogadishu,SO,2022-02-05 06:19:12,2.0371,45.3438,80.17,71,34,19.22,scattered clouds
280,Taoudenni,ML,2022-02-05 06:19:39,22.6783,-3.9836,60.67,16,63,9.57,broken clouds
281,Vardo,NO,2022-02-05 06:19:40,70.3705,31.1107,21.94,90,100,27.09,light snow
282,Dingle,PH,2022-02-05 06:19:41,10.9995,122.6711,82.29,72,91,17.83,overcast clouds
283,Gavrilov Posad,RU,2022-02-05 06:19:42,56.5597,40.1175,-1.07,100,93,5.23,light snow
284,Necochea,AR,2022-02-05 06:19:43,-38.5473,-58.7368,64.04,77,100,8.59,moderate rain
285,Arlit,NE,2022-02-05 06:19:44,18.7369,7.3853,53.89,25,0,5.19,clear sky
286,Manokwari,ID,2022-02-05 06:19:44,-0.8667,134.0833,84.31,68,55,10.04,broken clouds
287,Galveston,US,2022-02-05 06:17:53,29.3669,-94.9669,34.95,81,54,8.99,broken clouds
288,Cap Malheureux,MU,2022-02-05 06:19:46,-19.9842,57.6142,82.89,79,98,11.99,overcast clouds
289,Tambovka,RU,2022-02-05 06:19:47,50.0969,128.0489,8.71,81,97,7.52,overcast clouds
290,Komsomolskiy,UZ,2022-02-05 06:18:18,40.4272,71.7189,43.52,33,81,0.0,broken clouds
291,Baiyin,CN,2022-02-05 06:19:48,36.5583,104.2081,22.08,81,100,11.36,light snow
292,Muros,ES,2022-02-05 06:19:48,42.7762,-9.0603,50.23,80,47,14.52,scattered clouds
293,Coihaique,CL,2022-02-05 06:19:49,-45.5752,-72.0662,53.55,76,0,5.75,clear sky
294,Poum,NC,2022-02-05 06:19:49,-20.2333,164.0167,81.39,71,100,11.23,overcast clouds
295,Yuncheng,CN,2022-02-05 06:15:25,35.0231,110.9928,38.64,43,100,4.41,overcast clouds
296,Umea,SE,2022-02-05 06:19:50,63.8284,20.2597,31.93,100,100,6.91,overcast clouds
297,Ejura,GH,2022-02-05 06:19:51,7.3856,-1.3562,73.47,83,8,2.82,clear sky
298,Vostok,RU,2022-02-05 06:19:52,46.4856,135.8833,0.14,88,100,6.82,overcast clouds
299,Hambantota,LK,2022-02-05 06:19:53,6.1241,81.1185,84.24,60,55,6.73,broken clouds
300,Buchanan,LR,2022-02-05 06:19:54,5.8808,-10.0467,75.16,90,18,4.21,light rain
301,Nishihara,JP,2022-02-05 06:19:55,26.1842,127.7558,62.65,55,40,16.11,scattered clouds
302,Mezen,RU,2022-02-05 06:19:55,65.8522,44.24,-3.89,100,100,7.65,overcast clouds
303,Rabo De Peixe,PT,2022-02-05 06:19:56,37.8,-25.5833,57.27,89,20,6.91,few clouds
304,Oparino,RU,2022-02-05 06:19:57,59.8518,48.2783,0.28,99,100,6.29,overcast clouds
305,Roald,NO,2022-02-05 06:17:27,62.5833,6.1333,38.34,80,75,20.71,light rain
306,Bonthe,SL,2022-02-05 06:18:41,7.5264,-12.505,73.17,92,24,3.85,few clouds
307,Sinjar,IQ,2022-02-05 06:19:59,36.3209,41.8754,44.29,78,47,5.35,scattered clouds
308,Port Hardy,CA,2022-02-05 06:20:00,50.6996,-127.4199,45.75,93,100,3.44,overcast clouds
309,El Guayabito,HN,2022-02-05 06:20:01,14.8333,-86.0333,74.86,83,40,0.0,scattered clouds
310,Vanimo,PG,2022-02-05 06:20:01,-2.6741,141.3028,83.7,77,99,10.2,overcast clouds
311,Saint-Georges,GD,2022-02-05 06:20:02,12.0564,-61.7485,76.68,78,75,9.22,broken clouds
312,Mahibadhoo,MV,2022-02-05 06:20:03,3.7833,72.9667,82.22,69,15,10.22,few clouds
313,Cayenne,GF,2022-02-05 06:15:15,4.9333,-52.3333,80.1,86,75,4.0,broken clouds
314,Atar,MR,2022-02-05 06:20:04,20.5169,-13.0499,66.45,12,29,6.55,scattered clouds
315,Kavieng,PG,2022-02-05 06:20:05,-2.5744,150.7967,83.88,70,100,8.84,overcast clouds
316,Bengkulu,ID,2022-02-05 06:20:05,-3.8004,102.2655,79.7,78,99,4.81,overcast clouds
317,Dwarka,IN,2022-02-05 06:20:06,22.2394,68.9678,73.09,51,12,9.31,few clouds
318,Pimentel,PE,2022-02-05 06:20:06,-6.8367,-79.9342,69.73,87,83,9.91,broken clouds
319,Akdepe,TM,2022-02-05 06:20:07,42.0551,59.3788,42.89,48,100,4.81,overcast clouds
320,Saint Andrews,US,2022-02-05 06:21:08,34.0454,-81.1293,51.75,78,75,11.5,broken clouds
321,Anadyr,RU,2022-02-05 06:21:09,64.75,177.4833,3.7,60,0,2.24,clear sky
322,Ballina,AU,2022-02-05 06:21:09,-28.8667,153.5667,73.44,68,70,21.94,broken clouds
323,Bogorodskoye,RU,2022-02-05 06:21:10,56.55,37.8833,2.01,100,99,2.75,overcast clouds
324,Nanpiao,CN,2022-02-05 06:21:11,41.0982,120.7479,26.44,55,1,11.3,clear sky
325,Linden,GY,2022-02-05 06:21:12,6.0,-58.3,75.34,97,76,2.15,broken clouds
326,Kisangani,CD,2022-02-05 06:21:12,0.5167,25.2,75.45,76,100,3.33,overcast clouds
327,Redlands,US,2022-02-05 06:21:13,34.0556,-117.1825,57.65,31,0,4.61,clear sky
328,Wajima,JP,2022-02-05 06:21:13,37.4,136.9,32.68,69,75,6.91,light snow
329,Paraopeba,BR,2022-02-05 06:21:14,-19.2757,-44.4033,70.95,87,99,1.77,light rain
330,La Chorrera,PA,2022-02-05 06:21:15,8.8803,-79.7833,76.73,95,13,6.35,few clouds
331,Matara,LK,2022-02-05 06:21:15,5.9485,80.5353,86.43,57,58,5.41,broken clouds
332,Manavalakurichi,IN,2022-02-05 06:21:16,8.1333,77.3,86.09,61,65,7.27,broken clouds
333,Murray Bridge,AU,2022-02-05 06:21:17,-35.1167,139.2667,89.82,34,51,14.27,broken clouds
334,Dudinka,RU,2022-02-05 06:21:18,69.4058,86.1778,-0.42,96,99,5.37,overcast clouds
335,Caravelas,BR,2022-02-05 06:21:18,-17.7125,-39.2481,75.9,82,100,6.26,overcast clouds
336,Umm Lajj,SA,2022-02-05 06:21:19,25.0213,37.2685,62.74,45,47,8.52,scattered clouds
337,Flinders,AU,2022-02-05 06:21:19,-34.5833,150.8552,71.38,69,82,11.01,broken clouds
338,Naze,JP,2022-02-05 06:21:20,28.3667,129.4833,54.52,57,93,19.37,overcast clouds
339,Fort Nelson,CA,2022-02-05 06:21:20,58.8053,-122.7002,-9.81,70,100,3.44,light snow
340,Dalvik,IS,2022-02-05 06:21:21,65.9702,-18.5286,12.13,93,99,3.31,light snow
341,Norilsk,RU,2022-02-05 06:21:22,69.3535,88.2027,-1.39,95,98,3.42,overcast clouds
342,Kyra,RU,2022-02-05 06:21:25,49.5776,111.9753,17.94,62,40,9.86,scattered clouds
343,Soure,BR,2022-02-05 06:21:26,-0.7167,-48.5233,76.17,89,100,2.51,overcast clouds
344,Lorengau,PG,2022-02-05 06:21:26,-2.0226,147.2712,83.97,68,100,10.18,overcast clouds
345,Santa Rosa,PH,2022-02-05 06:21:27,14.3122,121.1114,87.78,61,30,19.37,scattered clouds
346,Shawinigan,CA,2022-02-05 06:17:16,46.5668,-72.7491,5.49,72,100,5.75,overcast clouds
347,Morgaushi,RU,2022-02-05 06:21:28,55.9643,46.7743,19.56,96,100,9.6,light snow
348,Pacific Grove,US,2022-02-05 06:20:15,36.6177,-121.9166,53.28,60,0,1.01,clear sky
349,Aykhal,RU,2022-02-05 06:21:29,66.0,111.5,-14.76,100,81,5.64,broken clouds
350,Trelew,AR,2022-02-05 06:21:29,-43.249,-65.3051,56.3,60,55,12.35,broken clouds
351,Yinchuan,CN,2022-02-05 06:21:30,38.4681,106.2731,24.94,25,100,7.49,overcast clouds
352,Karratha,AU,2022-02-05 06:21:31,-20.7377,116.8463,92.82,55,65,17.74,broken clouds
353,Mundo Nuevo,MX,2022-02-05 06:21:32,18.7,-95.5,62.29,85,100,33.2,overcast clouds
354,Nara,JP,2022-02-05 06:21:32,34.6851,135.8049,42.12,62,90,15.66,overcast clouds
355,Abilene,US,2022-02-05 06:20:17,32.4487,-99.7331,21.45,86,0,5.75,clear sky
356,Santa Maria Da Vitoria,BR,2022-02-05 06:21:33,-13.3947,-44.1886,71.92,80,100,0.85,overcast clouds
357,Cortez,US,2022-02-05 06:21:34,37.3489,-108.5859,24.69,67,0,4.61,clear sky
358,Kenora,CA,2022-02-05 06:21:35,49.8167,-94.4337,-10.23,84,40,4.61,scattered clouds
359,Maniitsoq,GL,2022-02-05 06:21:35,65.4167,-52.9,7.12,81,100,21.25,light snow
360,Erzin,TR,2022-02-05 06:21:36,36.9559,36.2,43.32,76,0,2.28,clear sky
361,Kirakira,SB,2022-02-05 06:21:37,-10.4544,161.9205,84.31,75,97,8.23,overcast clouds
362,Khonsa,IN,2022-02-05 06:21:37,27.0167,95.5667,53.82,94,100,1.3,overcast clouds
363,Atherton,GB,2022-02-05 06:21:38,53.5237,-2.4935,42.71,82,56,1.99,broken clouds
364,Maldonado,UY,2022-02-05 06:21:38,-34.6667,-54.9167,65.59,96,76,2.46,broken clouds
365,Humaita,BR,2022-02-05 06:21:39,-7.5061,-63.0208,72.43,98,100,2.57,overcast clouds
366,Maiduguri,NG,2022-02-05 06:20:48,11.8464,13.1603,59.07,47,48,7.72,scattered clouds
367,Alexandria,EG,2022-02-05 06:18:52,31.2156,29.9553,57.65,53,78,18.28,broken clouds
368,Bonfim,BR,2022-02-05 06:22:40,3.0833,-59.95,75.92,78,95,5.53,overcast clouds
369,Kathmandu,NP,2022-02-05 06:21:36,27.7167,85.3167,50.22,71,75,2.3,broken clouds
370,Gat,IL,2022-02-05 06:22:42,31.61,34.7642,52.48,100,80,10.69,broken clouds
371,Makat,KZ,2022-02-05 06:22:42,47.6469,53.3463,31.98,91,100,3.83,overcast clouds
372,Bereda,ES,2022-02-05 06:22:43,43.2686,-7.5406,46.42,100,89,5.5,overcast clouds
373,Kainantu,PG,2022-02-05 06:22:44,-6.2887,145.8655,72.09,79,78,2.75,moderate rain
374,Miguel Hidalgo,MX,2022-02-05 06:22:45,19.4225,-99.2028,58.59,46,40,3.0,scattered clouds
375,Sayyan,YE,2022-02-05 06:22:45,15.1718,44.3244,60.12,41,92,1.95,overcast clouds
376,Richards Bay,ZA,2022-02-05 06:22:46,-28.783,32.0377,71.37,90,100,12.17,light rain
377,Mahebourg,MU,2022-02-05 06:22:46,-20.4081,57.7,82.69,83,75,19.57,broken clouds
378,Nicoya,CR,2022-02-05 06:22:47,10.1483,-85.452,71.15,79,19,8.12,few clouds
379,Grindavik,IS,2022-02-05 06:22:48,63.8424,-22.4338,27.07,80,100,40.29,snow
380,Chapais,CA,2022-02-05 06:22:49,49.7834,-74.8492,-20.42,99,100,2.98,overcast clouds
381,Ganzhou,CN,2022-02-05 06:22:49,28.8184,115.4327,50.54,51,4,7.49,clear sky
382,Dalhousie,IN,2022-02-05 06:22:50,32.5333,75.9833,40.32,41,0,4.85,clear sky
383,Launceston,AU,2022-02-05 06:22:51,-41.45,147.1667,74.84,44,100,5.99,overcast clouds
384,Toora-Khem,RU,2022-02-05 06:21:17,52.4675,96.11,2.55,86,99,2.01,overcast clouds
385,Locri,IT,2022-02-05 06:22:52,38.2414,16.2623,58.24,55,99,10.69,overcast clouds
386,Zhaodong,CN,2022-02-05 06:22:52,46.0833,125.9833,8.62,77,100,7.67,overcast clouds
387,Klaksvik,FO,2022-02-05 06:22:53,62.2266,-6.589,34.72,58,96,9.08,overcast clouds
388,Mbuji-Mayi,CD,2022-02-05 06:22:58,-6.15,23.6,70.27,85,100,2.3,overcast clouds
389,Kuusamo,FI,2022-02-05 06:22:59,65.9667,29.1833,17.64,86,100,14.97,overcast clouds
390,Azare,NG,2022-02-05 06:23:00,11.6765,10.1948,54.64,31,2,8.16,clear sky
391,Kathu,TH,2022-02-05 06:23:01,7.9178,98.3332,94.62,65,51,13.96,broken clouds
392,Bloomfield,US,2022-02-05 06:23:02,40.8068,-74.1854,29.01,84,100,5.99,overcast clouds
393,Tilichiki,RU,2022-02-05 06:23:02,60.4667,166.1,-1.26,84,100,7.58,overcast clouds
394,Vao,NC,2022-02-05 06:23:03,-22.6667,167.4833,80.4,85,100,8.08,overcast clouds
395,San Cristobal,VE,2022-02-05 06:23:04,7.7669,-72.225,64.11,92,44,2.95,scattered clouds
396,Sorkjosen,NO,2022-02-05 06:23:04,69.8,20.9333,20.98,80,44,16.67,scattered clouds
397,Valparaiso,CL,2022-02-05 06:22:16,-33.0393,-71.6273,66.47,73,0,5.75,clear sky
398,Winnemucca,US,2022-02-05 06:23:05,40.973,-117.7357,33.85,51,0,3.44,clear sky
399,Springdale,US,2022-02-05 06:23:06,36.1867,-94.1288,19.04,83,0,0.0,clear sky
400,Tecoanapa,MX,2022-02-05 06:23:06,16.5167,-98.75,73.08,77,1,4.7,clear sky
401,Delijan,IR,2022-02-05 06:23:07,33.9905,50.6838,40.96,42,2,25.17,clear sky
402,Namibe,AO,2022-02-05 06:23:08,-15.1961,12.1522,71.74,61,22,4.61,few clouds
403,Nguruka,TZ,2022-02-05 06:23:08,-5.1092,31.0419,65.95,92,100,1.59,overcast clouds
404,Camocim,BR,2022-02-05 06:23:09,-2.9022,-40.8411,75.67,91,41,6.8,scattered clouds
405,Tete,MZ,2022-02-05 06:23:10,-16.1564,33.5867,78.89,83,75,4.61,broken clouds
406,Nanakuli,US,2022-02-05 06:23:10,21.3906,-158.1547,73.71,80,0,0.0,clear sky
407,Awbari,LY,2022-02-05 06:23:11,26.5921,12.7805,44.87,41,0,6.31,clear sky
408,Touros,BR,2022-02-05 06:23:11,-5.1989,-35.4608,76.1,74,3,11.7,clear sky
409,Nova Odesa,UA,2022-02-05 06:23:12,47.3078,31.7851,27.0,65,93,6.46,overcast clouds
410,Taksimo,RU,2022-02-05 06:23:13,56.3444,114.8794,6.73,80,47,0.92,scattered clouds
411,Dickinson,US,2022-02-05 06:23:14,29.4608,-95.0513,34.95,80,100,4.0,overcast clouds
412,New Philadelphia,US,2022-02-05 06:23:15,40.4898,-81.4457,16.92,79,100,3.44,overcast clouds
413,Ahipara,NZ,2022-02-05 06:23:15,-35.1667,173.1667,71.31,97,95,10.09,light rain
414,Maua,BR,2022-02-05 06:23:16,-23.6678,-46.4614,71.37,93,84,5.32,light rain
415,Norman Wells,CA,2022-02-05 06:23:17,65.282,-126.8329,-11.04,93,100,4.92,overcast clouds
416,Craig,US,2022-02-05 06:22:08,40.5153,-107.5464,16.54,84,0,0.0,clear sky
417,Ancud,CL,2022-02-05 06:23:21,-41.8697,-73.8203,51.22,90,3,1.68,clear sky
418,Hualmay,PE,2022-02-05 06:24:21,-11.0964,-77.6139,69.58,85,79,7.67,broken clouds
419,Marsh Harbour,BS,2022-02-05 06:24:22,26.5412,-77.0636,72.95,62,0,7.54,clear sky
420,Lixourion,GR,2022-02-05 06:24:23,38.2019,20.4314,53.6,82,75,5.75,broken clouds
421,Bermejo,AR,2022-02-05 06:24:24,-32.8833,-68.8,67.91,60,75,6.91,broken clouds
422,Husavik,IS,2022-02-05 06:24:24,66.0449,-17.3389,12.11,92,99,8.01,overcast clouds
423,Constitucion,CL,2022-02-05 06:24:25,-35.3333,-72.4167,58.23,82,28,9.86,scattered clouds
424,Buraydah,SA,2022-02-05 06:24:26,26.326,43.975,54.05,34,0,12.75,clear sky
425,Asau,RO,2022-02-05 06:24:27,46.4333,26.4,24.28,67,76,6.67,broken clouds
426,Tabou,CI,2022-02-05 06:24:28,4.423,-7.3528,77.05,87,78,1.21,light rain
427,Praia,CV,2022-02-05 06:23:28,14.9215,-23.5087,70.34,73,0,17.27,clear sky
428,Aksehir,TR,2022-02-05 06:24:29,38.3575,31.4164,17.89,85,34,2.86,scattered clouds
429,Cabedelo,BR,2022-02-05 06:24:30,-6.9811,-34.8339,77.67,76,4,10.0,clear sky
430,Ambon,ID,2022-02-05 06:24:35,-3.6954,128.1814,89.74,58,40,6.91,scattered clouds
431,Yashkul,RU,2022-02-05 06:24:35,46.1711,45.3435,33.06,78,100,15.03,overcast clouds
432,Talnakh,RU,2022-02-05 06:24:36,69.4865,88.3972,-1.75,95,98,3.53,overcast clouds
433,Synya,RU,2022-02-05 06:24:37,65.3718,58.0387,-2.43,100,96,2.46,overcast clouds
434,Yilan,TW,2022-02-05 06:24:37,24.757,121.753,58.82,89,100,5.41,overcast clouds
435,Kunda,IN,2022-02-05 06:24:38,25.7167,81.5167,65.91,49,0,7.47,clear sky
436,Magadan,RU,2022-02-05 06:24:39,59.5667,150.8,0.7,72,21,10.22,few clouds
437,Allonnes,FR,2022-02-05 06:24:40,47.9674,0.1581,36.16,100,44,0.0,scattered clouds
438,Sinnamary,GF,2022-02-05 06:24:41,5.3833,-52.95,75.97,89,70,9.13,broken clouds
439,Yangliuqing,CN,2022-02-05 06:24:41,39.1375,116.9997,37.35,19,6,10.0,clear sky
440,Birzai,LT,2022-02-05 06:24:42,56.2,24.75,33.62,98,100,14.43,light snow
441,Jalingo,NG,2022-02-05 06:24:43,8.8833,11.3667,66.51,22,17,5.37,few clouds
442,Porto-Vecchio,FR,2022-02-05 06:24:45,41.591,9.2795,49.66,87,100,6.91,overcast clouds
443,Kingman,US,2022-02-05 06:24:46,35.1894,-114.053,45.88,19,0,7.0,clear sky
444,Pujili,EC,2022-02-05 06:24:46,-0.95,-78.6833,48.49,87,98,0.31,overcast clouds
445,Kuytun,RU,2022-02-05 06:24:47,54.3419,101.5036,13.8,81,100,5.01,overcast clouds
446,Kupang,ID,2022-02-05 06:24:49,-10.1667,123.5833,84.34,72,48,8.63,scattered clouds
447,Neuquen,AR,2022-02-05 06:22:56,-38.9516,-68.0591,60.69,77,40,4.61,scattered clouds
448,Kemin,KG,2022-02-05 06:24:50,42.7846,75.6892,36.3,45,0,11.1,clear sky
449,Arman,RU,2022-02-05 06:24:51,59.7,150.1667,1.35,71,30,12.64,scattered clouds
450,Ridgecrest,US,2022-02-05 06:21:17,35.6225,-117.6709,45.16,27,0,2.68,clear sky
451,Faya,SA,2022-02-05 06:24:52,18.3851,42.4509,60.91,63,24,7.94,few clouds
452,Vuktyl,RU,2022-02-05 06:24:53,63.8567,57.3094,-3.35,100,94,1.14,overcast clouds
453,Dir,PK,2022-02-05 06:24:54,35.2058,71.8756,45.43,27,0,1.5,clear sky
454,Lincoln,US,2022-02-05 06:22:05,40.8,-96.667,17.29,40,0,3.0,clear sky
455,Swan Hill,AU,2022-02-05 06:24:55,-35.3378,143.5544,84.18,21,71,8.79,broken clouds
456,Tricase,IT,2022-02-05 06:24:56,39.9304,18.3553,53.53,82,75,4.61,broken clouds
457,Sicamous,CA,2022-02-05 06:24:56,50.8331,-118.9856,32.29,98,100,3.85,overcast clouds
458,Collie,AU,2022-02-05 06:24:57,-33.3667,116.15,104.99,9,2,14.18,clear sky
459,Cascais,PT,2022-02-05 06:24:58,38.6979,-9.4215,52.97,75,73,1.01,broken clouds
460,Privolnyy,RU,2022-02-05 06:24:58,44.0998,46.6587,34.48,97,100,15.12,light snow
461,Saint-Pierre,RE,2022-02-05 06:24:59,-21.3393,55.4781,87.48,55,100,11.5,overcast clouds
462,Pedro Ii,BR,2022-02-05 06:25:00,-4.4247,-41.4586,66.11,98,60,1.3,light rain
463,Dicabisagan,PH,2022-02-05 06:25:00,17.0818,122.4157,75.29,81,90,11.74,overcast clouds
464,Upington,ZA,2022-02-05 06:25:02,-28.4478,21.2561,75.58,60,0,2.3,clear sky
465,Tukrah,LY,2022-02-05 06:25:03,32.5341,20.5791,51.28,82,7,10.92,clear sky
466,Kokkola,FI,2022-02-05 06:26:04,63.8385,23.1307,30.92,91,100,8.01,overcast clouds
467,Diamantino,BR,2022-02-05 06:26:05,-14.4086,-56.4461,71.49,93,29,2.84,scattered clouds
468,Sakaiminato,JP,2022-02-05 06:26:05,35.55,133.2333,33.78,80,75,25.32,broken clouds
469,Bilma,NE,2022-02-05 06:26:06,18.6853,12.9164,52.36,29,0,4.63,clear sky
470,Fairbanks,US,2022-02-05 06:26:07,64.8378,-147.7164,6.1,78,100,0.0,light snow
471,Jibuti,DJ,2022-02-05 06:26:08,11.5,42.5,80.02,31,9,1.28,clear sky
472,Kaspiysk,RU,2022-02-05 06:26:09,42.8816,47.6392,35.78,86,75,21.99,broken clouds
473,San Miguel,SV,2022-02-05 06:26:12,13.4833,-88.1833,73.96,77,45,2.3,scattered clouds
474,Adrar,MR,2022-02-05 06:26:14,20.5022,-10.0711,60.17,14,1,9.35,clear sky
475,Abapo,BO,2022-02-05 06:26:15,-18.8333,-63.4667,65.46,95,67,2.55,broken clouds
476,Sainte-Agathe-Des-Monts,CA,2022-02-05 06:26:15,46.0501,-74.2825,6.49,84,100,1.43,overcast clouds
477,Wuda,CN,2022-02-05 06:26:19,39.4994,106.7117,24.26,24,100,3.74,overcast clouds
478,Itacare,BR,2022-02-05 06:26:20,-14.2775,-38.9967,75.25,89,98,3.31,overcast clouds
479,Sheregesh,RU,2022-02-05 06:26:21,52.9209,87.9869,23.43,73,50,1.72,scattered clouds
480,Acarau,BR,2022-02-05 06:26:21,-2.8856,-40.12,77.4,86,25,9.64,scattered clouds
481,Praia Da Vitoria,PT,2022-02-05 06:26:22,38.7333,-27.0667,57.45,94,75,18.03,broken clouds
482,Ranong,TH,2022-02-05 06:26:36,9.9658,98.6348,89.53,62,68,12.26,broken clouds
483,Marawi,PH,2022-02-05 06:26:37,7.9986,124.2928,74.64,64,61,8.43,broken clouds
484,Along,IN,2022-02-05 06:26:38,28.1667,94.7667,50.34,98,100,1.66,overcast clouds
485,Chabahar,IR,2022-02-05 06:26:40,25.2919,60.643,72.66,58,2,7.49,clear sky
486,Xuzhou,CN,2022-02-05 06:26:41,34.1805,117.1571,41.22,19,35,5.66,scattered clouds
487,Suleja,NG,2022-02-05 06:26:41,9.1758,7.1808,67.19,14,0,4.92,clear sky
488,Sandwick,GB,2022-02-05 06:26:42,60.0,-1.25,39.02,75,20,19.57,few clouds
489,Warri,NG,2022-02-05 06:26:43,5.5167,5.75,76.21,91,7,2.21,clear sky
490,Sorong,ID,2022-02-05 06:26:45,-0.8833,131.25,84.74,70,100,15.73,overcast clouds
491,Demirci,TR,2022-02-05 06:26:45,39.0461,28.6589,25.68,77,11,3.65,few clouds
492,Dalnegorsk,RU,2022-02-05 06:26:46,44.5604,135.5701,9.45,66,55,11.59,broken clouds
493,Ada,US,2022-02-05 06:26:47,43.4166,-116.1262,27.05,81,0,3.44,clear sky
494,Port-Gentil,GA,2022-02-05 06:26:47,-0.7193,8.7815,76.96,100,75,1.14,broken clouds
495,Sao Joao Da Barra,BR,2022-02-05 06:26:48,-21.6403,-41.0511,74.75,90,99,13.65,overcast clouds
496,Bardiyah,LY,2022-02-05 06:26:48,31.7561,25.0865,50.02,80,13,14.65,few clouds
497,Calella,ES,2022-02-05 06:26:49,41.618,2.6678,53.73,91,100,5.95,overcast clouds
498,Morena,IN,2022-02-05 06:26:50,26.4969,78.0,64.4,41,0,3.49,clear sky
499,Letterkenny,IE,2022-02-05 06:26:51,54.95,-7.7333,44.42,81,100,21.3,moderate rain
500,Gawler,AU,2022-02-05 06:26:51,-34.6,138.7333,87.6,27,57,3.98,broken clouds
501,Soyo,AO,2022-02-05 06:26:52,-6.1349,12.3689,77.05,84,45,4.41,scattered clouds
502,Sitka,US,2022-02-05 06:26:53,57.0531,-135.33,42.69,81,100,12.66,light rain
503,Nizhniy Tsasuchey,RU,2022-02-05 06:26:54,50.5167,115.1333,12.92,70,15,13.96,few clouds
504,Banda Aceh,ID,2022-02-05 06:26:55,5.5577,95.3222,86.86,61,56,10.38,broken clouds
505,Sakakah,SA,2022-02-05 06:26:56,29.9697,40.2064,51.37,67,33,15.21,scattered clouds
506,Puerto Leguizamo,CO,2022-02-05 06:26:56,-0.1934,-74.7819,71.06,97,93,1.14,overcast clouds
507,Khvoynaya,RU,2022-02-05 06:26:58,58.9,34.5333,7.5,98,99,7.14,overcast clouds
508,Mount Darwin,ZW,2022-02-05 06:26:59,-16.7725,31.5838,68.59,89,100,1.23,overcast clouds
509,Bubaque,GW,2022-02-05 06:28:01,11.2833,-15.8333,77.76,60,0,9.8,clear sky
510,Havoysund,NO,2022-02-05 06:28:02,70.9963,24.6622,22.08,82,76,19.35,broken clouds
511,Jadu,LY,2022-02-05 06:28:02,31.953,12.0261,47.21,29,28,11.23,scattered clouds
512,Chicama,PE,2022-02-05 06:28:03,-7.8447,-79.1469,70.65,78,79,4.61,broken clouds
513,Ankazoabo,MG,2022-02-05 06:28:04,-22.2833,44.5167,87.76,41,27,5.57,scattered clouds
514,Prince Rupert,CA,2022-02-05 06:28:05,54.3161,-130.3201,44.29,87,100,12.66,mist
515,Akyab,MM,2022-02-05 06:28:05,20.15,92.9,77.2,59,15,7.9,few clouds
516,Taft,IR,2022-02-05 06:28:06,31.7471,54.2088,58.95,48,75,4.61,broken clouds
517,Nowy Dwor Mazowiecki,PL,2022-02-05 06:28:17,52.4302,20.7165,40.28,87,75,26.46,broken clouds
518,Kichmengskiy Gorodok,RU,2022-02-05 06:28:18,59.9816,45.7854,-3.55,100,100,3.89,overcast clouds
519,Hofn,IS,2022-02-05 06:28:19,64.2539,-15.2082,26.53,65,100,12.71,snow
520,Nantucket,US,2022-02-05 06:28:19,41.2835,-70.0995,33.15,93,100,19.71,snow
521,Havre-Saint-Pierre,CA,2022-02-05 06:28:20,50.2334,-63.5986,3.79,60,100,13.8,overcast clouds
522,Livezile,RO,2022-02-05 06:28:20,47.1833,24.5667,26.83,91,100,1.34,overcast clouds
